"","GCAM_region_ID","GCAM_commodity","calperg","fatperc","proteinperc"
"1",1,"Beef",1471.38330435949,9.82014717419818,13.921746664092
"2",1,"Corn",4053.47996108266,17.3103864599674,4.82841478493734
"3",1,"Dairy",884.692006635064,5.84160462483457,4.74468010894165
"4",1,"FiberCrop",5851.94369519158,66.1984580904025,0
"5",1,"Fruits",356.444919616157,0.404487186060554,0.407432004101489
"6",1,"Legumes",3414.68521545001,1.55618058631202,22.7985293480144
"7",1,"MiscCrop",1398.65102975381,7.4812016871245,8.22792079283496
"8",1,"NutsSeeds",3645.58429201666,32.268480207558,13.7685043561931
"9",1,"OilCrop",4528.97398038639,49.36126015853,2.16756464503537
"10",1,"OilPalm",2416.24500987246,27.3330883469736,0
"11",1,"OtherGrain",3189.01996852865,1.06928296544433,5.83895724651918
"12",1,"OtherMeat_Fish",765.899842010577,3.25056016593394,9.00555966173554
"13",1,"Pork",2169.08596021942,18.7999386143147,11.0025111402853
"14",1,"Poultry",1265.59931057652,8.13971673075033,12.2920837950139
"15",1,"Rice",2818.83149675236,0.532529440130803,5.22063074614074
"16",1,"RootTuber",717.225695206311,0.128637038426169,1.56244391184191
"17",1,"SheepGoat",2443.68399033424,20.7610163309257,13.3119299076541
"18",1,"Soybean",8634.48632043594,97.6270789354021,0.0453462034369476
"19",1,"SugarCrop",618.221157320427,0.00174024381768665,0.000709769181044696
"20",1,"Vegetables",237.948480246505,0.26543048961732,1.0602442658371
"21",1,"Wheat",3511.76455971047,1.72039637398467,11.2918029733848
"22",2,"Beef",1633.12818859295,12.7773062980768,11.8357900996717
"23",2,"Corn",3526.31084862846,2.71644093123577,8.59079571941692
"24",2,"Dairy",702.321588049801,4.09258993415985,3.54435549078164
"25",2,"FiberCrop",7620.4116639415,84.6609312356652,3.07646948378923
"26",2,"Fruits",662.180342899123,0.409057881163248,0.720680149224898
"27",2,"Legumes",3412.80917411556,1.95705561606169,22.7499805699895
"28",2,"MiscCrop",1460.5667323736,5.63016029807894,8.60701941697931
"29",2,"NutsSeeds",4262.2029572711,40.7597812717465,11.151875727473
"30",2,"OilCrop",5908.03105166744,62.596452692136,5.86379869342211
"31",2,"OilPalm",2380.49007141085,26.9285848327178,0
"32",2,"OtherGrain",3343.3407173129,2.19537779458132,9.40327381286566
"33",2,"OtherMeat_Fish",1339.22766416391,7.92297360870539,11.9669853073472
"34",2,"Pork",2965.6881577393,28.0697748304554,9.93795993553771
"35",2,"Poultry",1316.53427077609,9.21203957730053,11.1781043432926
"36",2,"Rice",2652.17803974792,0.81807693558969,5.51480337112297
"37",2,"RootTuber",931.63368593004,0.183404599370066,1.11292421701098
"38",2,"SheepGoat",1691.54393361123,12.4898049261153,12.9974397461322
"39",2,"Soybean",5817.00204312781,54.417693691618,19.9902948982704
"40",2,"SugarCrop",550.451348111252,0.0107302146604912,0.0126180923757982
"41",2,"Vegetables",326.668680557807,0.525143079484712,1.44031922059183
"42",2,"Wheat",3591.93149703206,1.53803371302451,10.702830202059
"43",3,"Beef",1397.79303930118,9.76983993398094,12.3890306076166
"44",3,"Corn",3694.39085086227,4.54245347065943,9.24687772548087
"45",3,"Dairy",869.497347579212,5.57698699929766,4.53331216989099
"46",3,"FiberCrop",5372.31691889139,60.7098346474651,0
"47",3,"Fruits",590.520806158303,0.288141670738242,0.69779321152672
"48",3,"Legumes",3488.42702325786,2.77704230559499,25.0192685261153
"49",3,"MiscCrop",1227.6651905296,5.46542462986188,8.26514445756532
"50",3,"NutsSeeds",3621.20214576864,33.6683982831602,10.0754302453454
"51",3,"OilCrop",3384.00985138977,37.2516917318252,1.30011937204062
"52",3,"OilPalm",2394.59791674054,27.0882117278342,0
"53",3,"OtherGrain",3121.96576035052,1.49751167562847,8.63867684059409
"54",3,"OtherMeat_Fish",902.326242181095,4.14617296852622,11.9340328608559
"55",3,"Pork",3031.28225427393,28.28636743155,11.2276254876473
"56",3,"Poultry",1299.69891818515,8.66031857168989,11.8786945092936
"57",3,"Rice",2813.99732990996,0.571563949723584,5.41100845402207
"58",3,"RootTuber",732.17382128871,0.1264717625471,1.52411839975103
"59",3,"SheepGoat",1870.71295798228,14.5120590951189,12.7044750508014
"60",3,"Soybean",8393.82073709649,94.386135647745,1.07927848845984
"61",3,"SugarCrop",391.096098696137,0.017642133028753,0.024202662245351
"62",3,"Vegetables",261.873555664848,0.252575307321657,1.11288528453093
"63",3,"Wheat",3499.12376509829,1.28679607453041,10.5755627005218
"64",4,"Beef",1244.40716140967,9.17839008127144,9.8214867227902
"65",4,"Corn",3520.12890832567,3.04139284586868,8.87326200277824
"66",4,"Dairy",706.25717670963,4.05936192449614,3.45089053151382
"67",4,"FiberCrop",6236.2240218815,70.5449917361405,0.000331734200687061
"68",4,"Fruits",518.140836974853,0.306980619003018,0.633839876984106
"69",4,"Legumes",3396.46627668301,1.84434635625243,21.6155162402825
"70",4,"MiscCrop",1546.57409244835,8.27578850250189,8.12710921835218
"71",4,"NutsSeeds",3961.38793265371,35.1030329417172,13.0440841927226
"72",4,"OilCrop",4382.68084593395,48.5376773892207,1.12885429969598
"73",4,"OilPalm",2391.0553263382,27.0483160037478,0
"74",4,"OtherGrain",2364.60509998915,1.43172220220821,5.67871489299433
"75",4,"OtherMeat_Fish",997.616949249065,4.6453764746387,11.7471261314463
"76",4,"Pork",3055.28612543335,29.0862769812723,9.69596791320726
"77",4,"Poultry",1224.95585965398,7.90810862127223,11.8286039342685
"78",4,"Rice",2661.73388484163,0.495278614282866,5.10190543250245
