"","region","year","nutrient_name","units_rni","byReg_rni","pop","byRegC_rni","scenario","nutrient_units","total_micronutrient_intake"
"3280","Canada",2035,"riboflavin","mg/capita/day",138432458.499674,122166917.54223,1.13314194451883,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",3.6686926184074
"3281","Canada",2035,"riboflavin","mg/capita/day",138432458.499674,122166917.54223,1.13314194451883,"RvsM_RreducedRandom_0.45","mg/capita/day",3.64855450001711
"3282","Canada",2035,"riboflavin","mg/capita/day",138432458.499674,122166917.54223,1.13314194451883,"RvsM_SW_newDS_Reference","mg/capita/day",3.63992853046273
"3283","Canada",2035,"selenium","mcg/capita/day",3702990039.74946,129582000.006028,28.5764229567162,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",173.478513082074
"3284","Canada",2035,"selenium","mcg/capita/day",3702990039.74946,129582000.006028,28.5764229567162,"RvsM_RreducedRandom_0.45","mcg/capita/day",167.444332013413
"3285","Canada",2035,"selenium","mcg/capita/day",3702990039.74946,129582000.006028,28.5764229567162,"RvsM_SW_newDS_Reference","mcg/capita/day",160.965586624067
"3286","Canada",2035,"sodium","mg/capita/day",45870991891.1313,122166917.54223,375.478016585585,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",2534.93387745332
"3287","Canada",2035,"sodium","mg/capita/day",45870991891.1313,122166917.54223,375.478016585585,"RvsM_SW_newDS_Reference","mg/capita/day",2516.10441260592
"3288","Canada",2035,"sodium","mg/capita/day",45870991891.1313,122166917.54223,375.478016585585,"RvsM_RreducedRandom_0.45","mg/capita/day",2516.35338581339
"3289","Canada",2035,"thiamin","mg/capita/day",142247504.115881,129582000.006028,1.09774123033495,"RvsM_RreducedRandom_0.45","mg/capita/day",2.64759031260577
"3290","Canada",2035,"thiamin","mg/capita/day",142247504.115881,129582000.006028,1.09774123033495,"RvsM_SW_newDS_Reference","mg/capita/day",2.57581210793542
"3291","Canada",2035,"thiamin","mg/capita/day",142247504.115881,129582000.006028,1.09774123033495,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",2.72986941564563
"3292","Canada",2035,"vitamin a","mcg/capita/day",41274273431.7628,129582000.006028,318.518570710768,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",251.523113791344
"3293","Canada",2035,"vitamin a","mcg/capita/day",41274273431.7628,129582000.006028,318.518570710768,"RvsM_RreducedRandom_0.45","mcg/capita/day",271.359084611092
"3294","Canada",2035,"vitamin a","mcg/capita/day",41274273431.7628,129582000.006028,318.518570710768,"RvsM_SW_newDS_Reference","mcg/capita/day",295.210920776301
"3295","Canada",2035,"vitamin b12","mcg/capita/day",229607066.923099,122166917.54223,1.87945371416717,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",3.10318806787715
"3296","Canada",2035,"vitamin b12","mcg/capita/day",229607066.923099,122166917.54223,1.87945371416717,"RvsM_SW_newDS_Reference","mcg/capita/day",3.37323989069182
"3297","Canada",2035,"vitamin b12","mcg/capita/day",229607066.923099,122166917.54223,1.87945371416717,"RvsM_RreducedRandom_0.45","mcg/capita/day",3.29780569420463
"3298","Canada",2035,"vitamin b6","mg/capita/day",165964260.677437,122166917.54223,1.35850411892456,"RvsM_SW_newDS_Reference","mg/capita/day",2.63776034261679
"3299","Canada",2035,"vitamin b6","mg/capita/day",165964260.677437,122166917.54223,1.35850411892456,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",2.82996116872447
"3300","Canada",2035,"vitamin b6","mg/capita/day",165964260.677437,122166917.54223,1.35850411892456,"RvsM_RreducedRandom_0.45","mg/capita/day",2.72552365369213
"3301","Canada",2035,"vitamin c","mg/capita/day",5582644019.08955,129582000.006028,43.081940538268,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",105.346830074858
"3302","Canada",2035,"vitamin c","mg/capita/day",5582644019.08955,129582000.006028,43.081940538268,"RvsM_SW_newDS_Reference","mg/capita/day",105.522746529576
"3303","Canada",2035,"vitamin c","mg/capita/day",5582644019.08955,129582000.006028,43.081940538268,"RvsM_RreducedRandom_0.45","mg/capita/day",105.47451478424
"3304","Canada",2035,"vitamin d","mcg/capita/day",1074963570.34951,129582000.006028,8.2956241630744,"RvsM_SW_newDS_Reference","mcg/capita/day",1.46996695602076
"3305","Canada",2035,"vitamin d","mcg/capita/day",1074963570.34951,129582000.006028,8.2956241630744,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",1.57998391385506
"3306","Canada",2035,"vitamin d","mcg/capita/day",1074963570.34951,129582000.006028,8.2956241630744,"RvsM_RreducedRandom_0.45","mcg/capita/day",1.53728801607068
"3307","Canada",2035,"vitamin k","mcg/capita/day",7033886442.50282,129582000.006028,54.2813542172185,"RvsM_RreducedRandom_0.45","mcg/capita/day",95.7232848294795
"3308","Canada",2035,"vitamin k","mcg/capita/day",7033886442.50282,129582000.006028,54.2813542172185,"RvsM_SW_newDS_Reference","mcg/capita/day",95.9970536343088
"3309","Canada",2035,"vitamin k","mcg/capita/day",7033886442.50282,129582000.006028,54.2813542172185,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",95.0470867048304
"3310","Canada",2035,"zinc","mg/capita/day",6604662768.50672,122166917.54223,54.0626128691807,"RvsM_RreducedRandom_0.45","mg/capita/day",16.7998925602954
"3311","Canada",2035,"zinc","mg/capita/day",6604662768.50672,122166917.54223,54.0626128691807,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",16.8832971133855
"3312","Canada",2035,"zinc","mg/capita/day",6604662768.50672,122166917.54223,54.0626128691807,"RvsM_SW_newDS_Reference","mg/capita/day",16.895515494159
"3313","Canada",2040,"calcium","mg/capita/day",146639439213.617,134247000.009042,1092.31073471839,"RvsM_SW_newDS_Reference","mg/capita/day",826.120620114283
"3314","Canada",2040,"calcium","mg/capita/day",146639439213.617,134247000.009042,1092.31073471839,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",679.963432582253
"3315","Canada",2040,"calcium","mg/capita/day",146639439213.617,134247000.009042,1092.31073471839,"RvsM_RreducedRandom_0.45","mg/capita/day",744.01252364634
"3316","Canada",2040,"folate","mcg/capita/day",38467598751.6323,126166603.333427,304.895255442297,"RvsM_RreducedRandom_0.45","mcg/capita/day",371.899640030475
"3317","Canada",2040,"folate","mcg/capita/day",38467598751.6323,126166603.333427,304.895255442297,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",369.81619130056
"3318","Canada",2040,"folate","mcg/capita/day",38467598751.6323,126166603.333427,304.895255442297,"RvsM_SW_newDS_Reference","mcg/capita/day",372.313790171334
"3319","Canada",2040,"iron","mg/capita/day",1716351353.53721,126166603.333427,13.603848468531,"RvsM_RreducedRandom_0.45","mg/capita/day",20.2045322996743
"3320","Canada",2040,"iron","mg/capita/day",1716351353.53721,126166603.333427,13.603848468531,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",20.3388283381383
"3321","Canada",2040,"iron","mg/capita/day",1716351353.53721,126166603.333427,13.603848468531,"RvsM_SW_newDS_Reference","mg/capita/day",20.0536553663343
"3322","Canada",2040,"magnesium","mg/capita/day",26805854071.8689,126166603.333427,212.463943417955,"RvsM_RreducedRandom_0.45","mg/capita/day",545.571694227837
"3323","Canada",2040,"magnesium","mg/capita/day",26805854071.8689,126166603.333427,212.463943417955,"RvsM_SW_newDS_Reference","mg/capita/day",542.704122491628
"3324","Canada",2040,"magnesium","mg/capita/day",26805854071.8689,126166603.333427,212.463943417955,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",546.774175374364
"3325","Canada",2040,"niacin","mg/capita/day",1813476835.04907,126166603.333427,14.3736677308851,"RvsM_RreducedRandom_0.45","mg/capita/day",35.0974084115737
"3326","Canada",2040,"niacin","mg/capita/day",1813476835.04907,126166603.333427,14.3736677308851,"RvsM_SW_newDS_Reference","mg/capita/day",33.6074064095851
"3327","Canada",2040,"niacin","mg/capita/day",1813476835.04907,126166603.333427,14.3736677308851,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",36.7527264804356
"3328","Canada",2040,"riboflavin","mg/capita/day",143110011.282575,126166603.333427,1.13429392169947,"RvsM_SW_newDS_Reference","mg/capita/day",3.650982584511
"3329","Canada",2040,"riboflavin","mg/capita/day",143110011.282575,126166603.333427,1.13429392169947,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",3.68178642569036
"3330","Canada",2040,"riboflavin","mg/capita/day",143110011.282575,126166603.333427,1.13429392169947,"RvsM_RreducedRandom_0.45","mg/capita/day",3.6602714412261
"3331","Canada",2040,"selenium","mcg/capita/day",3838360585.67698,134247000.009042,28.5917792235093,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",174.719478216649
"3332","Canada",2040,"selenium","mcg/capita/day",3838360585.67698,134247000.009042,28.5917792235093,"RvsM_SW_newDS_Reference","mcg/capita/day",161.275723439902
"3333","Canada",2040,"selenium","mcg/capita/day",3838360585.67698,134247000.009042,28.5917792235093,"RvsM_RreducedRandom_0.45","mcg/capita/day",168.259351886267
"3334","Canada",2040,"sodium","mg/capita/day",45981404286.9742,126166603.333427,364.449886674499,"RvsM_SW_newDS_Reference","mg/capita/day",2522.9856990314
"3335","Canada",2040,"sodium","mg/capita/day",45981404286.9742,126166603.333427,364.449886674499,"RvsM_RreducedRandom_0.45","mg/capita/day",2523.34472558626
"3336","Canada",2040,"sodium","mg/capita/day",45981404286.9742,126166603.333427,364.449886674499,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",2543.4801527567
"3337","Canada",2040,"thiamin","mg/capita/day",147499808.601017,134247000.009042,1.09871958845324,"RvsM_RreducedRandom_0.45","mg/capita/day",2.656162719273
"3338","Canada",2040,"thiamin","mg/capita/day",147499808.601017,134247000.009042,1.09871958845324,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",2.74441681705884
"3339","Canada",2040,"thiamin","mg/capita/day",147499808.601017,134247000.009042,1.09871958845324,"RvsM_SW_newDS_Reference","mg/capita/day",2.57882359416843
"3340","Canada",2040,"vitamin a","mcg/capita/day",42734792605.3341,134247000.009042,318.329590996117,"RvsM_RreducedRandom_0.45","mcg/capita/day",270.573779559622
"3341","Canada",2040,"vitamin a","mcg/capita/day",42734792605.3341,134247000.009042,318.329590996117,"RvsM_SW_newDS_Reference","mcg/capita/day",296.251878608214
"3342","Canada",2040,"vitamin a","mcg/capita/day",42734792605.3341,134247000.009042,318.329590996117,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",249.356407551608
"3343","Canada",2040,"vitamin b12","mcg/capita/day",237410880.590917,126166603.333427,1.88172522932632,"RvsM_RreducedRandom_0.45","mcg/capita/day",3.30518533011803
"3344","Canada",2040,"vitamin b12","mcg/capita/day",237410880.590917,126166603.333427,1.88172522932632,"RvsM_SW_newDS_Reference","mcg/capita/day",3.38596043320078
"3345","Canada",2040,"vitamin b12","mcg/capita/day",237410880.590917,126166603.333427,1.88172522932632,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",3.09500613832032
"3346","Canada",2040,"vitamin b6","mg/capita/day",172349946.733115,126166603.333427,1.36605046168704,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",2.85055551983017
"3347","Canada",2040,"vitamin b6","mg/capita/day",172349946.733115,126166603.333427,1.36605046168704,"RvsM_RreducedRandom_0.45","mg/capita/day",2.73840056695736
"3348","Canada",2040,"vitamin b6","mg/capita/day",172349946.733115,126166603.333427,1.36605046168704,"RvsM_SW_newDS_Reference","mg/capita/day",2.6438267285385
"3349","Canada",2040,"vitamin c","mg/capita/day",5790662608.81964,134247000.009042,43.1343911478813,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",105.629597581522
"3350","Canada",2040,"vitamin c","mg/capita/day",5790662608.81964,134247000.009042,43.1343911478813,"RvsM_RreducedRandom_0.45","mg/capita/day",105.774695024189
"3351","Canada",2040,"vitamin c","mg/capita/day",5790662608.81964,134247000.009042,43.1343911478813,"RvsM_SW_newDS_Reference","mg/capita/day",105.833627821048
"3352","Canada",2040,"vitamin d","mcg/capita/day",1130743820.59492,134247000.009042,8.42286099889575,"RvsM_RreducedRandom_0.45","mcg/capita/day",1.54896354285368
"3353","Canada",2040,"vitamin d","mcg/capita/day",1130743820.59492,134247000.009042,8.42286099889575,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",1.59430849199911
"3354","Canada",2040,"vitamin d","mcg/capita/day",1130743820.59492,134247000.009042,8.42286099889575,"RvsM_SW_newDS_Reference","mcg/capita/day",1.47643193097511
"3355","Canada",2040,"vitamin k","mcg/capita/day",7307335318.69983,134247000.009042,54.4320194731178,"RvsM_SW_newDS_Reference","mcg/capita/day",96.3822569811299
"3356","Canada",2040,"vitamin k","mcg/capita/day",7307335318.69983,134247000.009042,54.4320194731178,"RvsM_RreducedRandom_0.45","mcg/capita/day",96.0826895071793
"3357","Canada",2040,"vitamin k","mcg/capita/day",7307335318.69983,134247000.009042,54.4320194731178,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",95.3464271552104
"3358","Canada",2040,"zinc","mg/capita/day",6837492231.01023,126166603.333427,54.1941532097873,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",16.9197479582529
"3359","Canada",2040,"zinc","mg/capita/day",6837492231.01023,126166603.333427,54.1941532097873,"RvsM_RreducedRandom_0.45","mg/capita/day",16.8274957371526
"3360","Canada",2040,"zinc","mg/capita/day",6837492231.01023,126166603.333427,54.1941532097873,"RvsM_SW_newDS_Reference","mg/capita/day",16.9289014647141
"3361","Canada",2045,"calcium","mg/capita/day",151792973906.614,138854999.993972,1093.17614715497,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",673.567616207097
"3362","Canada",2045,"calcium","mg/capita/day",151792973906.614,138854999.993972,1093.17614715497,"RvsM_RreducedRandom_0.45","mg/capita/day",741.338660736989
"3363","Canada",2045,"calcium","mg/capita/day",151792973906.614,138854999.993972,1093.17614715497,"RvsM_SW_newDS_Reference","mg/capita/day",828.799986596972
"3364","Canada",2045,"folate","mcg/capita/day",39758807354.7667,130517806.941708,304.623624058624,"RvsM_RreducedRandom_0.45","mcg/capita/day",372.833682770182
"3365","Canada",2045,"folate","mcg/capita/day",39758807354.7667,130517806.941708,304.623624058624,"RvsM_SW_newDS_Reference","mcg/capita/day",373.27187954668
"3366","Canada",2045,"folate","mcg/capita/day",39758807354.7667,130517806.941708,304.623624058624,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",370.568310081443
"3367","Canada",2045,"iron","mg/capita/day",1772976012.5766,130517806.941708,13.5841695023918,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",20.3790222702835
"3368","Canada",2045,"iron","mg/capita/day",1772976012.5766,130517806.941708,13.5841695023918,"RvsM_SW_newDS_Reference","mg/capita/day",20.0756291068307
"3369","Canada",2045,"iron","mg/capita/day",1772976012.5766,130517806.941708,13.5841695023918,"RvsM_RreducedRandom_0.45","mg/capita/day",20.2374307366536
"3370","Canada",2045,"magnesium","mg/capita/day",27684543564.3594,130517806.941708,212.113153086643,"RvsM_RreducedRandom_0.45","mg/capita/day",546.586461623507
"3371","Canada",2045,"magnesium","mg/capita/day",27684543564.3594,130517806.941708,212.113153086643,"RvsM_SW_newDS_Reference","mg/capita/day",543.502821354242
"3372","Canada",2045,"magnesium","mg/capita/day",27684543564.3594,130517806.941708,212.113153086643,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",547.826297551924
"3373","Canada",2045,"niacin","mg/capita/day",1874005068.19678,130517806.941708,14.3582328887411,"RvsM_RreducedRandom_0.45","mg/capita/day",35.2699606350371
"3374","Canada",2045,"niacin","mg/capita/day",1874005068.19678,130517806.941708,14.3582328887411,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",37.0265674304507
"3375","Canada",2045,"niacin","mg/capita/day",1874005068.19678,130517806.941708,14.3582328887411,"RvsM_SW_newDS_Reference","mg/capita/day",33.6798658157776
"3376","Canada",2045,"riboflavin","mg/capita/day",147978123.070114,130517806.941708,1.13377727175729,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",3.69561863659489
"3377","Canada",2045,"riboflavin","mg/capita/day",147978123.070114,130517806.941708,1.13377727175729,"RvsM_SW_newDS_Reference","mg/capita/day",3.66309320171717
"3378","Canada",2045,"riboflavin","mg/capita/day",147978123.070114,130517806.941708,1.13377727175729,"RvsM_RreducedRandom_0.45","mg/capita/day",3.6730133660464
"3379","Canada",2045,"selenium","mcg/capita/day",3967936336.6516,138854999.993972,28.5761141969959,"RvsM_SW_newDS_Reference","mcg/capita/day",161.613347567747
"3380","Canada",2045,"selenium","mcg/capita/day",3967936336.6516,138854999.993972,28.5761141969959,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",175.910087779997
"3381","Canada",2045,"selenium","mcg/capita/day",3967936336.6516,138854999.993972,28.5761141969959,"RvsM_RreducedRandom_0.45","mcg/capita/day",169.068893067397
"3382","Canada",2045,"sodium","mg/capita/day",46239877798.0427,130517806.941708,354.280223377447,"RvsM_RreducedRandom_0.45","mg/capita/day",2531.07939284343
"3383","Canada",2045,"sodium","mg/capita/day",46239877798.0427,130517806.941708,354.280223377447,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",2552.57855350101
"3384","Canada",2045,"sodium","mg/capita/day",46239877798.0427,130517806.941708,354.280223377447,"RvsM_SW_newDS_Reference","mg/capita/day",2530.53202973633
"3385","Canada",2045,"thiamin","mg/capita/day",152468863.381894,138854999.993972,1.09804373906963,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",2.75876897906157
"3386","Canada",2045,"thiamin","mg/capita/day",152468863.381894,138854999.993972,1.09804373906963,"RvsM_RreducedRandom_0.45","mg/capita/day",2.66514938628032
"3387","Canada",2045,"thiamin","mg/capita/day",152468863.381894,138854999.993972,1.09804373906963,"RvsM_SW_newDS_Reference","mg/capita/day",2.58265518012367
"3388","Canada",2045,"vitamin a","mcg/capita/day",44130596096.9195,138854999.993972,317.817839464444,"RvsM_RreducedRandom_0.45","mcg/capita/day",269.97139894174
"3389","Canada",2045,"vitamin a","mcg/capita/day",44130596096.9195,138854999.993972,317.817839464444,"RvsM_SW_newDS_Reference","mcg/capita/day",297.331018318349
"3390","Canada",2045,"vitamin a","mcg/capita/day",44130596096.9195,138854999.993972,317.817839464444,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",247.493329294399
"3391","Canada",2045,"vitamin b12","mcg/capita/day",245417871.60634,130517806.941708,1.88034014175514,"RvsM_RreducedRandom_0.45","mcg/capita/day",3.31341663528512
"3392","Canada",2045,"vitamin b12","mcg/capita/day",245417871.60634,130517806.941708,1.88034014175514,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",3.08873256708781
"3393","Canada",2045,"vitamin b12","mcg/capita/day",245417871.60634,130517806.941708,1.88034014175514,"RvsM_SW_newDS_Reference","mcg/capita/day",3.39881923336439
"3394","Canada",2045,"vitamin b6","mg/capita/day",178777709.635454,130517806.941708,1.36975722948901,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",2.87038197107235
"3395","Canada",2045,"vitamin b6","mg/capita/day",178777709.635454,130517806.941708,1.36975722948901,"RvsM_SW_newDS_Reference","mg/capita/day",2.65033780275156
"3396","Canada",2045,"vitamin b6","mg/capita/day",178777709.635454,130517806.941708,1.36975722948901,"RvsM_RreducedRandom_0.45","mg/capita/day",2.7512675610133
"3397","Canada",2045,"vitamin c","mg/capita/day",5990908315.68453,138854999.993972,43.1450672712154,"RvsM_RreducedRandom_0.45","mg/capita/day",106.109566179949
"3398","Canada",2045,"vitamin c","mg/capita/day",5990908315.68453,138854999.993972,43.1450672712154,"RvsM_SW_newDS_Reference","mg/capita/day",106.180301419591
"3399","Canada",2045,"vitamin c","mg/capita/day",5990908315.68453,138854999.993972,43.1450672712154,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",105.942383944473
"3400","Canada",2045,"vitamin d","mcg/capita/day",1183782626.2607,138854999.993972,8.52531508632815,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",1.60807641032908
"3401","Canada",2045,"vitamin d","mcg/capita/day",1183782626.2607,138854999.993972,8.52531508632815,"RvsM_SW_newDS_Reference","mcg/capita/day",1.48305181275886
"3402","Canada",2045,"vitamin d","mcg/capita/day",1183782626.2607,138854999.993972,8.52531508632815,"RvsM_RreducedRandom_0.45","mcg/capita/day",1.5604509125996
"3403","Canada",2045,"vitamin k","mcg/capita/day",7562559062.68145,138854999.993972,54.463714399984,"RvsM_SW_newDS_Reference","mcg/capita/day",96.7776714316834
"3404","Canada",2045,"vitamin k","mcg/capita/day",7562559062.68145,138854999.993972,54.463714399984,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",95.6564344991181
"3405","Canada",2045,"vitamin k","mcg/capita/day",7562559062.68145,138854999.993972,54.463714399984,"RvsM_RreducedRandom_0.45","mcg/capita/day",96.4521201986275
"3406","Canada",2045,"zinc","mg/capita/day",7075132171.02107,130517806.941708,54.2081753961818,"RvsM_SW_newDS_Reference","mg/capita/day",16.9657451014761
"3407","Canada",2045,"zinc","mg/capita/day",7075132171.02107,130517806.941708,54.2081753961818,"RvsM_RreducedRandom_0.45","mg/capita/day",16.8596990190734
"3408","Canada",2045,"zinc","mg/capita/day",7075132171.02107,130517806.941708,54.2081753961818,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",16.9598740926576
"3409","Canada",2050,"calcium","mg/capita/day",156913272592.933,143424000.003014,1094.05171093845,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",667.873388679037
"3410","Canada",2050,"calcium","mg/capita/day",156913272592.933,143424000.003014,1094.05171093845,"RvsM_RreducedRandom_0.45","mg/capita/day",738.798289122564
"3411","Canada",2050,"calcium","mg/capita/day",156913272592.933,143424000.003014,1094.05171093845,"RvsM_SW_newDS_Reference","mg/capita/day",830.890858014413
"3412","Canada",2050,"folate","mcg/capita/day",41001900482.6114,134733845.584106,304.317748111899,"RvsM_RreducedRandom_0.45","mcg/capita/day",373.626837998807
"3413","Canada",2050,"folate","mcg/capita/day",41001900482.6114,134733845.584106,304.317748111899,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",371.196020229709
"3414","Canada",2050,"folate","mcg/capita/day",41001900482.6114,134733845.584106,304.317748111899,"RvsM_SW_newDS_Reference","mcg/capita/day",374.091175237496
"3415","Canada",2050,"iron","mg/capita/day",1826928178.30122,134733845.584106,13.5595341347307,"RvsM_RreducedRandom_0.45","mg/capita/day",20.2659375011055
"3416","Canada",2050,"iron","mg/capita/day",1826928178.30122,134733845.584106,13.5595341347307,"RvsM_SW_newDS_Reference","mg/capita/day",20.0946053812454
"3417","Canada",2050,"iron","mg/capita/day",1826928178.30122,134733845.584106,13.5595341347307,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",20.4135653975209
"3418","Canada",2050,"magnesium","mg/capita/day",28490277248.2858,134733845.584106,211.455979191962,"RvsM_SW_newDS_Reference","mg/capita/day",544.243610928918
"3419","Canada",2050,"magnesium","mg/capita/day",28490277248.2858,134733845.584106,211.455979191962,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",548.773829113241
"3420","Canada",2050,"magnesium","mg/capita/day",28490277248.2858,134733845.584106,211.455979191962,"RvsM_RreducedRandom_0.45","mg/capita/day",547.512164726002
"3421","Canada",2050,"niacin","mg/capita/day",1932567886.35108,134733845.584106,14.3435962803029,"RvsM_RreducedRandom_0.45","mg/capita/day",35.4135868842552
"3422","Canada",2050,"niacin","mg/capita/day",1932567886.35108,134733845.584106,14.3435962803029,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",37.2569557442022
"3423","Canada",2050,"niacin","mg/capita/day",1932567886.35108,134733845.584106,14.3435962803029,"RvsM_SW_newDS_Reference","mg/capita/day",33.736697017605
"3424","Canada",2050,"riboflavin","mg/capita/day",152637364.752165,134733845.584106,1.13288063656494,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",3.70685093586526
"3425","Canada",2050,"riboflavin","mg/capita/day",152637364.752165,134733845.584106,1.13288063656494,"RvsM_SW_newDS_Reference","mg/capita/day",3.67290417825437
"3426","Canada",2050,"riboflavin","mg/capita/day",152637364.752165,134733845.584106,1.13288063656494,"RvsM_RreducedRandom_0.45","mg/capita/day",3.68334262976417
"3427","Canada",2050,"selenium","mcg/capita/day",4094940239.17584,143424000.003014,28.5512901542962,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",176.907248766961
"3428","Canada",2050,"selenium","mcg/capita/day",4094940239.17584,143424000.003014,28.5512901542962,"RvsM_SW_newDS_Reference","mcg/capita/day",161.875149951331
"3429","Canada",2050,"selenium","mcg/capita/day",4094940239.17584,143424000.003014,28.5512901542962,"RvsM_RreducedRandom_0.45","mcg/capita/day",169.740474649697
"3430","Canada",2050,"sodium","mg/capita/day",47332121288.1797,134733845.584106,351.300900549396,"RvsM_RreducedRandom_0.45","mg/capita/day",2537.06646510122
"3431","Canada",2050,"sodium","mg/capita/day",47332121288.1797,134733845.584106,351.300900549396,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",2559.77140937392
"3432","Canada",2050,"sodium","mg/capita/day",47332121288.1797,134733845.584106,351.300900549396,"RvsM_SW_newDS_Reference","mg/capita/day",2536.35455918648
"3433","Canada",2050,"thiamin","mg/capita/day",157364941.994923,143424000.003014,1.09720090076707,"RvsM_RreducedRandom_0.45","mg/capita/day",2.67276158973684
"3434","Canada",2050,"thiamin","mg/capita/day",157364941.994923,143424000.003014,1.09720090076707,"RvsM_SW_newDS_Reference","mg/capita/day",2.58580997017956
"3435","Canada",2050,"thiamin","mg/capita/day",157364941.994923,143424000.003014,1.09720090076707,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",2.77096289170912
"3436","Canada",2050,"vitamin a","mcg/capita/day",45507233219.1995,143424000.003014,317.291619381995,"RvsM_SW_newDS_Reference","mcg/capita/day",298.158504151787
"3437","Canada",2050,"vitamin a","mcg/capita/day",45507233219.1995,143424000.003014,317.291619381995,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",245.791623468369
"3438","Canada",2050,"vitamin a","mcg/capita/day",45507233219.1995,143424000.003014,317.291619381995,"RvsM_RreducedRandom_0.45","mcg/capita/day",269.341831198729
"3439","Canada",2050,"vitamin b12","mcg/capita/day",253063503.111214,134733845.584106,1.87824745901164,"RvsM_SW_newDS_FuelPrefElast_0.45","mcg/capita/day",3.08195146857268
"3440","Canada",2050,"vitamin b12","mcg/capita/day",253063503.111214,134733845.584106,1.87824745901164,"RvsM_RreducedRandom_0.45","mcg/capita/day",3.31919352746929
"3441","Canada",2050,"vitamin b12","mcg/capita/day",253063503.111214,134733845.584106,1.87824745901164,"RvsM_SW_newDS_Reference","mcg/capita/day",3.4084778589285
"3442","Canada",2050,"vitamin b6","mg/capita/day",184627909.801721,134733845.584106,1.37031574361521,"RvsM_RreducedRandom_0.45","mg/capita/day",2.76193513214013
"3443","Canada",2050,"vitamin b6","mg/capita/day",184627909.801721,134733845.584106,1.37031574361521,"RvsM_SW_newDS_FuelPrefElast_0.45","mg/capita/day",2.88700940665986
"3444","Canada",2050,"vitamin b6","mg/capita/day",184627909.801721,134733845.584106,1.37031574361521,"RvsM_SW_newDS_Reference","mg/capita/day",2.65550657011051
