"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Spain","ESP","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","13.85116","","9.75786","7.14765","8.40172","7.08139","6.94627","7.11628","7.1724","","6.96889","6.73097","6.20553","5.97915","5.79941","6.40313","5.78456","5.70753","5.58022","5.60115","6.19297","5.79697","5.00188","4.93166","3.76973","","2.99705","3.04999","3.10013","3.27914","3.46016","3.55034","3.71988","3.65945","3.5525","3.48463","3.49837","3.53361","3.29918","3.32431","5.44674","5.11528","4.90307","4.71962","4.8259","","","","","",
"Estonia","EST","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.09793","3.52398","","4.09","4.30782","4.6797","5.29104","5.5672","5.85225","5.69827","4.75966","3.67219","2.88948","2.11957","1.81379","1.54751","1.3839","1.25043","1.08726","4.3116","4.20316","4.08935","4.02732","","","","","",
"Ethiopia","ETH","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.85586","28.6252","28.76872","","","","","25.87949","25.82198","26.97868","","34.5667","30.63626","25.65139","28.56563","28.68642","29.05882","27.49689","23.97461","23.48491","22.18991","20.80361","19.56669","20.50247","18.44943","16.70058","","14.06712","12.71109","","","","","","","",
"European Union","EUU","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42636","0.68493","0.69403","0.732","0.33637","0.32493","0.31489","0.43822","1.35289","1.35172","1.41659","1.45907","1.58794","1.69097","1.60693","1.55247","1.56505","1.55098","1.56278","1.6071","1.62486","1.52694","1.6463","1.56165","1.62986","","","","","",
"Fiji","FJI","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.78894","","5.08153","5.02958","5.57055","5.69859","6.60734","6.21228","5.98205","5.21706","5.22256","6.04887","6.76031","","6.46112","6.75566","6.52264","6.09958","","6.10655","5.49026","8.89296","","8.13815","3.38811","","","","","","",
"France","FRA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","15.80748","13.78478","","","","","7.88038","","10.54629","10.4626","","10.83574","11.21948","","11.13255","11.11871","9.96734","8.88537","8.39544","7.69465","7.32672","7.23512","6.70568","7.17339","6.47531","6.10574","5.27504","","5.18265","5.16371","5.20148","5.1238","5.10489","4.97853","5.85938","5.69087","5.52627","5.89404","5.66225","5.76639","4.59361","4.54051","4.27824","4.06775","3.85833","3.76826","3.41692","","","","","",
"Faroe Islands","FRO","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.86842","0","","","","","","","",
"Gabon","GAB","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","27.52516","","","","","","","","","","","","24.92956","","","","","","","","","","35.71815","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","5.64144","5.85307","6.09213","6.63887","6.87893","7.21862","7.28366","7.35085","7.3712","2.80282","2.80601","2.84776","","","","","","","2.33654","","","","","","","","","0","0","0","0","0","0","2.70792","1.75568","1.61786","1.46007","1.20532","1.24118","1.21677","1.15384","1.06042","1.09631","1.11547","1.12598","1.13261","1.11752","","","","","",
"Georgia","GEO","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08868","0.1252","1.35688","","","","","","","4.27512","4.71344","5.69207","4.85573","5.49986","6.07984","","5.0281","4.26101","3.81724","3.14475","2.89693","2.56397","2.0094","1.53879","","","","",
"Ghana","GHA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.98737","23.00713","24.11643","25.99007","22.91925","","24.94566","29.41227","27.89939","26.86553","27.38839","","21.66253","","19.32289","16.12813","17.15431","16.75991","17.02801","15.50297","","","","",
"Gibraltar","GIB","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","",
"Guinea","GIN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","16.61766","17.04423","20.25898","22.56008","21.72608","22.72706","22.66975","22.73558","","","","","","","23.89297","23.20047","22.43677","20.15752","19.33772","18.57227","18.10136","18.15026","17.11097","16.75797","18.1179","16.07444","14.57355","12.12068","12.83478","13.22082","10.92229","","11.14994","","","","","","",
"Gambia, The","GMB","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","13.85314","13.87968","14.85282","14.86754","13.13333","13.58828","5.49253","1.53524","1.70661","1.47235","2.24304","1.95804","2.39959","4.44599","3.74217","4.91328","0","0","0","","","19.46072","15.15066","","","12.50249","","15.70182","15.79477","18.93449","18.35306","18.22558","16.60542","17.66386","18.23976","11.67062","14.17184","16.77956","","13.73701","13.77332","14.58326","18.65721","17.60972","17.21084","17.19867","17.25306","19.41295","","","","",
"Guinea-Bissau","GNB","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","29.36066","11.56256","","10.20654","10.18044","","21.90316","21.71235","","","","","","","","","","","","33.5593","","","","","","","","","","34.99774","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.72349","","","","","","36.32202","29.73457","29.7907","28.04517","","","","","31.18313","31.43852","31.17291","29.27306","27.42643","","","23.93723","","","","","","","",
"Greece","GRC","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","5.51455","5.61005","5.09361","4.54697","4.06829","3.61668","3.36699","2.98103","2.86757","2.53046","2.38725","2.07091","1.67364","1.445","1.2547","0.96477","0.37784","0.38821","0.38334","0.38494","0.45022","0.4885","0.48977","0.66707","0.58231","0.56187","1.52781","1.84349","1.87366","1.93115","2.07835","2.27607","2.21242","2.05455","1.96394","1.86339","1.6785","","","1.91674","1.50227","1.63059","1.65743","1.57046","1.76213","1.53205","1.54873","","","","","",
"Grenada","GRD","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","34.39846","","","","","22.03374","19.58008","17.28827","17.08011","34.4045","18.63969","16.45912","34.08914","","","","","","","","","","","","","","","5.80714","","","11.9541","5.84648","6.71752","5.5","","4.11873","8.54465","10.28978","10.77811","","","3.11807","3.52488","5.38538","6.68702","6.42474","5.40026","","","","",
"Greenland","GRL","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","15.92101","15.85007","16.52416","","16.23175","15.81752","","","16.06658","","","17.33404","16.35895","16.40907","","","","","","","","","","","","","","16.6473","","16.95896","15.6668","15.68704","16.1504","","16.96901","16.36672","15.68692","15.12276","15.20986","15.05518","15.61161","14.09342","13.85902","14.42653","13.85046","13.26005","13.42026","12.41322","11.60872","","","","",
"Guam","GUM","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","12.78504","12.12094","","12.01377","","12.22952","11.35326","","11.13764","","","8.9677","","","","","","","","","5.61388","4.41647","4.38401","","5.16275","","","","","","","","1.75042","","","","","2.58567","1.65732","1.38673","1.24856","1.33714","","","","","","","","","","",
"High income","HIC","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","25.73997","24.78043","24.7341","23.93316","23.52439","23.40167","22.33101","20.80176","18.12956","10.28942","9.18903","8.46585","8.03452","7.82932","7.37115","","","","","","","","","","3.68847","3.28244","","","","","5.60037","5.55037","5.14534","4.43291","3.89693","3.4569","3.47536","3.5264","3.3772","3.28891","3.08475","2.80575","2.55778","2.09451","1.82247","2.77961","2.72207","2.78077","","","","",
"Honduras","HND","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","14.96421","15.50595","","15.17959","15.13564","15.46534","","14.56827","","","","","11.10102","","11.52065","","","","","","","9.14607","","","19.47532","18.35104","19.23684","17.75318","18.74756","16.45181","16.2697","16.35592","13.95214","14.36317","15.59604","13.26035","14.98424","13.92472","12.89819","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.68938","1.59406","1.43015","1.31729","1.31485","1.08391","","1.20128","1.21176","1.0312","1.25726","1.35038","1.54163","1.24059","1.27442","1.18464","1.10681","1.13996","0.87724","1.04182","","","","","",
"Haiti","HTI","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","46.11783","41.69475","41.2716","35.16615","41.71045","39.52584","40.74096","","","","","","","","","","47.73568","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.69604","4.37091","5.2606","5.38478","5.40926","4.9679","4.4982","4.13587","3.88046","4.16199","4.392","4.52416","4.43674","4.24011","3.91272","3.64657","3.70469","3.81887","3.73715","3.45097","3.38263","3.38099","","","","","",
"IBRD only","IBD","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","14.90376","14.42892","","12.95204","12.48109","11.36903","","11.6303","","","14.24773","10.96118","9.24451","12.7813","12.55265","11.67318","12.32288","9.50735","8.9962","9.0382","8.06017","6.69679","7.86525","7.20315","6.85196","6.90875","6.90876","","","","6.26429","5.99393","7.00897","6.94547","7.15638","3.1984","3.1894","3.1984","3.1984","1.849","3.24449","3.14322","3.37976","3.2842","","1.07151","1.07071","1.07117","","","","",
"IDA only","IDX","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","12.49833","","","","","","","","","","","","","","","","","","","6.78566","","","","","","","","","","6.7914","6.7914","6.72083","6.13318","","","","5.84958","5.79682","5.84796","5.72122","5.87967","5.05111","1.86828","","","","","","","","","",
"Not classified","INX","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","13.63676","12.71788","12.27326","11.55212","11.39263","11.642","11.39709","11.14835","11.02178","10.65447","10.36723","10.52377","10.91812","","","11.79209","12.05328","12.04893","12.25505","12.20501","12.21998","12.57134","13.36455","13.34584","13.47755","12.95496","12.76135","1.91275","1.85874","1.84117","1.77945","1.67679","1.65562","1.64574","1.54299","1.47738","1.39464","0.77613","0.77235","0.64501","0.72404","0.70552","0.70832","0.69495","0.7227","0.68553","0.69426","","","","","",
"Iran, Islamic Rep.","IRN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","19.43866","19.49843","19.55095","19.5728","19.74749","19.8016","14.30195","","13.51571","","","","","10.0809","","15.75252","15.7579","","6.12793","6.19838","3.86446","","3.86444","6.07677","","4.78166","4.7891","4.69417","4.02211","12.34502","4.6745","4.66449","5.58319","4.86067","","","","","",
"Iraq","IRQ","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","20.52563","19.59809","17.9827","16.62104","18.73481","17.15163","18.80663","17.07137","15.32277","14.88528","13.46094","","13.51874","","15.53425","15.04284","14.50855","13.90481","14.16202","","","","13.32122","","","10.089","","","10.10588","10.10694","","","12.50467","12.49391","","","14.74334","","","","","","","","","","","","","","","",
"Iceland","ISL","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02677","0.02666","0.14395","0.1589","0.10513","0.12223","0.14829","0.11092","0.08124","0.09421","0.05119","0.07826","0.0656","0.05267","0.02667","0.06035","0.0336","0.03982","0.03928","0.04508","0.03752","0.04865","","","","","",
"Israel","ISR","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89074","2.99851","3.13161","2.77665","2.78346","2.85688","2.50187","2.58884","2.64579","2.35415","2.53842","2.77992","2.85976","3.0769","2.94539","3.03509","3.15204","2.90096","3.01814","","","","","",
"Italy","ITA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","7.707","","","8.29072","","","3.25172","","","","","","1.94119","","","","","","","","","","","","0.9716","","1.09404","1.27341","0.93602","0.96358","1.03536","0.94959","1.13536","1.14151","1.15259","1.11585","1.11237","1.12325","1.16354","1.20796","2.43901","2.39581","2.32355","1.05313","5.94436","","","","","",
"Jamaica","JAM","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","8.39041","8.07116","","8.21826","7.22848","6.94408","","7.2495","7.43283","7.32948","6.40223","6.41015","7.77066","5.54584","5.23494","5.30232","","5.40482","","","","","","4.33694","4.33513","4.6693","5.42485","5.09951","4.60886","4.60616","","5.69964","5.98281","6.14956","5.74078","","","6.43554","6.56206","6.73543","6.52653","6.37717","6.16872","","","","",
"Jordan","JOR","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","13.39353","10.97121","10.07081","8.74474","8.34245","8.10412","7.81477","6.77352","7.18824","7.46385","6.51971","6.55604","6.80416","6.79639","","","","","","","","","","","","","","2.12367","1.75531","","1.87031","2.04952","2.61104","2.62437","2.35563","2.40361","2.7158","","1.39746","1.30611","1.34137","0.76871","","","2.34496","1.00795","0.76708","","","","",
"Japan","JPN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","",
"Kazakhstan","KAZ","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.31532","3.30915","2.96524","2.90308","3.15306","2.61727","2.46572","2.25714","1.98687","1.67571","1.36984","1.13617","0.95911","0.84554","0.78836","0.88392","1.18485","0.34774","0.79194","0.75753","","","",
"Kenya","KEN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.90067","32.14394","31.83432","33.81714","31.44578","31.99354","30.65152","29.22783","22.53302","27.25922","27.25747","","","27.29328","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.61605","2.29822","1.67074","1.83873","3.00782","0","3.15039","2.98841","2.90665","2.75684","2.89252","2.48932","2.35369","2.1567","1.81308","1.76543","1.55776","1.52408","1.08743","1.19779","","","","",
"Cambodia","KHM","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","","","14.40858","22.74401","21.10187","","23.21634","18.74376","18.05549","","18.95469","19.01004","15.31891","15.39022","14.79949","","","","",
"Kiribati","KIR","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","17.47168","","20.93879","22.74023","22.42503","20.99596","19.03155","17.44618","15.37089","","13.86125","","12.45881","12.44455","13.96533","12.35625","11.94255","10.72245","10.44127","","","2.37439","2.79239","","","","","","","","","","","","","7.18124","6.01898","5.82822","3.66537","","","","","",
"St. Kitts and Nevis","KNA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","7.54763","9.00726","5.46098","","4.32642","3.78052","","","4.37349","","","","","","","","2.13723","3.26603","2.0233","1.93133","1.88383","1.91223","","3.14103","3.10865","2.13971","2.46445","2.59395","2.76639","3.22696","3.30697","1.93078","1.91751","","","","","","",
"Korea, Rep.","KOR","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","8.48339","8.34558","8.78513","8.08239","7.13486","6.68858","6.18764","5.97029","5.47777","4.63846","4.85776","4.25601","3.69512","3.82272","3.17126","2.59161","2.1118","1.80073","1.23055","1.33136","1.20975","1.37838","1.59576","2.03843","2.08536","2.02141","1.87535","0.83657","1.11634","1.3783","1.03358","1.1388","1.32673","2.01875","1.4123","1.3187","1.45416","1.88396","2.25765","1.59331","2.1302","2.55039","2.80483","2.62727","0.81191","0.82486","0.79865","","","","","",
"Kuwait","KWT","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","32.71571","29.84277","28.20375","26.43293","26.60821","27.13888","27.03117","11.85688","11.75704","14.51089","10.74176","9.37605","10.23856","9.82991","8.84673","8.6464","9.56881","9.35762","","","","12.20712","","6.99193","","6.98333","4.87115","4.67976","5.42761","5.42685","5.86771","5.6041","6.92195","7.43248","5.57464","","3.60647","2.74098","","1.88769","1.9714","1.64369","1.53758","2.11203","3.01771","3.14312","3.30035","2.93512","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.64949","40.52765","39.08328","","40.00999","38.15709","35.90014","33.60796","31.44686","30.2768","30.08751","29.10033","29.54636","30.14953","29.93842","28.70211","28.07822","27.62544","24.92748","24.24996","23.12222","20.97235","19.43091","17.83657","15.22332","13.65901","11.50833","","","","",
"Lebanon","LBN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","23.80345","","","","","","","","","","","","","","","","","","","","","","","31.29635","17.20374","15.44291","14.04106","12.60007","12.90449","12.14782","11.79961","11.1542","10.32222","10.22596","10.13303","9.66637","9.45056","9.07267","8.40402","8.11457","10.75773","9.62296","8.50075","7.80538","7.62719","","","","",
"Liberia","LBR","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.55273","","","","","","","62.98109","","53.07414","59.99537","","60.56176","","","60.7364","","","47.3589","","","","","",
"Libya","LBY","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","26.50002","26.16283","25.17921","22.36959","21.70997","19.38895","17.4562","16.33756","","12.74203","12.68689","","12.10646","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","21.74721","26.23013","20.01368","21.20841","","","","","","32.18256","","","18.58164","","","","","","","10.18836","11.00651","2.68383","5.1375","4.86557","5.61149","11.99841","5.52511","4.72079","4.07231","4.15287","4.60978","4.45209","3.87724","4.33124","3.00012","3.72825","3.73317","3.32583","","","","",
"Latin America & Caribbean","LCN","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.60557","4.04573","2.9438","2.52936","3.26383","3.24675","2.93839","3.49057","2.45098","2.46548","","2.4565","1.47493","2.00191","1.95896","","","","","",
"Sri Lanka","LKA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.58502","5.46634","3.43299","0","2.63428","2.57357","2.40562","2.15085","1.77264","1.71133","1.64788","1.65919","1.35015","1.26297","1.69572","0.94757","0.92666","0.9559","","","","",
"Lower middle income","LMC","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","37.32596","","33.52733","34.77859","33.72134","","26.38519","25.09217","35.0957","34.52885","34.81937","35.78748","34.68897","36.11676","35.4896","35.27731","34.5414","33.97719","34.01567","33.9442","34.05361","33.48875","33.08188","33.11638","35.07877","37.50021","36.50361","","42.31292","44.0745","31.92937","32.77043","32.90196","34.1557","35.56821","35.4128","34.75572","32.8522","31.83366","30.67457","30.00778","28.58505","27.39763","27.20659","26.14064","24.94695","24.1025","23.44482","","","","","",
"Late-demographic dividend","LTE","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.24603","5.32767","4.87759","4.74367","4.92972","5.0054","4.69376","4.27171","3.488","3.3585","2.84292","2.51101","2.10407","1.98351","1.76651","1.48374","1.30835","1.24144","1.15829","1.14816","","","","","",
"Luxembourg","LUX","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","16.5387","15.71062","16.23922","4.4107","4.61168","5.08925","4.93836","","","11.85103","6.44343","6.57233","7.37364","","8.89913","12.08605","10.06672","","","","","","","","","","","3.65251","4.05987","4.35038","4.39466","4.44483","4.4502","4.44866","4.64757","4.69211","4.28854","","4.70934","3.96812","3.6268","3.7278","3.54123","3.48137","3.65613","3.73173","","","","","",
"Latvia","LVA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.90794","","","","","","","","","7.22318","6.753","5.93647","4.95759","4.50955","4.33982","3.9356","3.40467","3.12733","3.0344","","","","","",
