GCAM_commodity,year,GCAM_region_ID,element,Mt,fatperc,proteinperc,Kcalperg,MKcal,gProteinPerKcal,gFatPerKcal
Soybean,2015,3,Food,1.1601210520214693,94.386135647745,1.0792784884598448,8.393820737096487,9737.848144000001,0.12858012128969754,11.24471663191537
SugarCrop,2015,3,Food,36.55037794970775,0.017642133028753018,0.024202662245351017,0.3910960986961366,14294.710221999998,0.06188418224073198,0.04510945797610764
Vegetables,2015,3,Food,31.035328900804636,0.2525753073216569,1.1128852845309267,0.2618735556648483,8127.33193048174,4.2497047161005534,0.9644933665807344
Wheat,2015,3,Food,24.51920945802555,1.2867960745304061,10.575562700521814,3.4991237650982914,85795.748516,3.0223459958766976,0.367748088068631
Beef,2015,4,Food,1.3649438726115037,9.178390081271445,9.8214867227902,1.2444071614096672,1698.5459299999998,7.892502572602039,7.375713002868084
Corn,2015,4,Food,10.767993491473907,3.041392845868678,8.873262002778244,3.5201289083256735,37904.72517400001,2.520720755933553,0.8640004173356528
Dairy,2015,4,Food,3.8913880844427027,4.059361924496138,3.450890531513817,0.7062571767096304,2748.3207620000003,4.886167029963664,5.747710690046692
FiberCrop,2015,4,Food,0.07234707772154068,70.54499173614049,3.317342006870613e-4,6.236224021881501,451.172584,5.319472160125758e-5,11.312132387902366
Fruits,2015,4,Food,10.063764393565975,0.30698061900301776,0.633839876984106,0.518140836974853,5214.447305999998,1.2232965088888916,0.5924655944806692
Legumes,2015,4,Food,1.9598436933402368,1.844346356252435,21.61551624028246,3.3964662766830136,6656.543012,6.364119199025923,0.5430191870044481
MiscCrop,2015,4,Food,0.12540803764076872,8.275788502501886,8.127109218352183,1.546574092448347,193.95282200000003,5.254911004933709,5.351045606486702
NutsSeeds,2015,4,Food,1.0421935079794922,35.10303294171717,13.044084192722563,3.961387932653712,4128.532786,3.292806565395983,8.86129647954015
OilCrop,2015,4,Food,0.9983936489602059,48.53767738922069,1.1288542996959787,4.382680845933952,4375.640722,0.2575716415087075,11.074882953033574
OilPalm,2015,4,Food,1.8917798798605432,27.04831600374779,0,2.3910553263382037,4523.350357999999,0,11.31229198496678
OtherGrain,2015,4,Food,1.7718724154063725,1.4317222022082123,5.678714892994326,2.3646050999891486,4189.77855,2.401548949133361,0.6054804678442005
OtherMeat_Fish,2015,4,Food,2.189179204923429,4.645376474638696,11.747126131446333,0.9976169492490645,2183.962279775204,11.775186999668298,4.65647308632377
Pork,2015,4,Food,0.635699147072361,29.08627698127232,9.695967913207259,3.0552861254333514,1942.242784,3.1735056931311187,9.519984638802633
Poultry,2015,4,Food,1.0474550539008294,7.9081086212722305,11.828603934268495,1.2249558596539833,1283.086206,9.656351158326434,6.455831497068029
Rice,2015,4,Food,3.450370556689377,0.4952786142828655,5.101905432502446,2.6617338848416314,9183.968225999999,1.916760147044527,0.18607367817776183
RootTuber,2015,4,Food,25.08636372467469,0.18090963286612824,0.8956788136598062,0.889056613496471,22303.197578,1.007448569711766,0.20348494136346282
SheepGoat,2015,4,Food,0.22291205361205776,8.488045470299909,12.551188675747074,1.3629204391465273,303.811394,9.209039878811076,6.227836362638451
Soybean,2015,4,Food,0.36836237233148145,70.144710315125,12.539980167310109,6.788845191141357,2500.75512,1.8471448109721673,10.332347894256829
SugarCrop,2015,4,Food,13.48693552129518,0.007081871488846106,0.0072454985466493095,0.5395174239923427,7276.43671,0.013429591380077734,0.013126307277420975
Vegetables,2015,4,Food,6.063048923513592,0.2290889870766108,1.2963340567211883,0.2506933803725875,1519.96623,5.170994362892792,0.9138214448906962
Wheat,2015,4,Food,2.7592736248735537,1.6904948739872032,10.501611268777634,3.557335771094399,9815.662768,2.952100095276319,0.47521375061739807
Beef,2015,5,Food,2.393031565519913,10.056924235433046,10.1614182849364,1.3288072332116536,3179.8776535666675,7.647022104460413,7.568384626509006
Corn,2015,5,Food,13.453439545121324,3.4270079000490576,8.995127903867113,3.4014031136442235,45760.571158,2.644534506299619,1.0075277129905962
Dairy,2015,5,Food,6.587255812726761,3.909065397116912,3.5894270103410744,0.7001685128257995,4612.189106,5.126518751685305,5.58303512013183
FiberCrop,2015,5,Food,0.29739644312838304,65.18228596174467,0,5.762124200188369,1713.6352419999998,0,11.31219732466263
Fruits,2015,5,Food,30.63799404264889,0.31331576114562654,0.6354868513634939,0.6106344160736216,18708.6136019,1.040699368780544,0.51309875909099
Legumes,2015,5,Food,4.860315622018165,1.9104108392302293,22.402835774216644,3.3924812603170853,16488.529666923005,6.603672667634048,0.5631308451359489
MiscCrop,2015,5,Food,0.622541864034102,9.065209401354023,9.583532587500393,2.5051445815040223,1559.5573774444445,3.825540712602981,3.618637210915592
NutsSeeds,2015,5,Food,5.040016851458501,39.35773964172361,11.503691663985933,4.380259210342392,22076.580233881963,2.6262581987897295,8.985253555039527
OilCrop,2015,5,Food,1.9582998310008275,35.83648735094375,8.44177419045271,3.69914050441512,7244.026224644446,2.2820907127958523,9.68778755718281
OilPalm,2015,5,Food,11.323006471849968,24.711814606689657,0.005094142697439949,2.185419426576586,24745.51831083333,0.002330967975982449,11.307584396007773
OtherGrain,2015,5,Food,17.525082116215607,2.6639359717045497,8.663044948998081,3.1297959941368365,54849.93180425072,2.767926396872795,0.8511532306562473
OtherMeat_Fish,2015,5,Food,7.494794943294099,4.3760948725349555,11.995625233375335,0.9180442121281874,6880.553118778754,13.066500583416754,4.766758305017142
Pork,2015,5,Food,0.6404012800240488,27.29767198541124,11.129016861904525,2.9378387598829936,1881.3957023333335,3.7881646242381812,9.291752957367352
Poultry,2015,5,Food,2.3019422294443594,7.910540691592118,11.296090689289288,1.2192685710592448,2806.6858127555565,9.264645179425695,6.487939474007603
Rice,2015,5,Food,21.332257411997613,0.7278734573455515,5.166013829610675,2.638638500505935,56288.115710000005,1.9578331130316404,0.27585190514198454
RootTuber,2015,5,Food,108.41096687911788,0.1933963482177283,1.0300232001704983,1.0217959071174985,110773.88224373334,1.0080517968370113,0.18927101475998498
SheepGoat,2015,5,Food,1.3885396964352534,9.99072351152786,11.955682617445323,1.4283018266539544,1983.2537847999997,8.370557535064973,6.9948265311211335
Soybean,2015,5,Food,0.41285298997455755,51.609854538785996,19.459498626223713,5.608652019554704,2315.548756,3.4695500020999144,9.201828596041787
SugarCrop,2015,5,Food,28.167105141629143,0.007685035147928183,0.00832700399978532,0.5666866472695954,15961.922376,0.014694194825140873,0.013561348560013108
Vegetables,2015,5,Food,26.020794414869023,0.46838991069287766,1.4521557409478314,0.3048059590935407,7931.293197999999,4.7641973446529144,1.5366822620063518
Wheat,2015,5,Food,7.490518023506977,1.6786406765774358,10.321451132459451,3.5395818664069876,26513.301766000004,2.9160085914149816,0.4742482982266535
Beef,2015,31,Food,2.4623301629888394,14.527101063202261,13.353977055319286,2.1044506646136094,5181.852348,6.345588081425117,6.903037123880274
Corn,2015,31,Food,0.5406843494149403,5.684104145813358,6.175017627496024,3.0662912617943596,1657.8956959999996,2.013839228006824,1.8537391462567987
Dairy,2015,31,Food,3.651988668242191,7.673727154666245,6.074225980787289,1.1141685989837684,4068.931098,5.451801447579461,6.8874021056287535
FiberCrop,2015,31,Food,0.0033858593080441776,95.79252133407552,0,8.468058885932276,28.671656000000006,0,11.312217194570135
Fruits,2015,31,Food,3.353907145971715,0.2670509852182212,0.5234445952517017,0.3966288081641538,1330.256194,1.319734180869339,0.6733020388869386
Legumes,2015,31,Food,0.09554671405468021,1.8179955691321237,22.66193155968824,3.4081151949782753,325.634208,6.649403046317129,0.5334313733910371
MiscCrop,2015,31,Food,0.32320407750968344,2.64422816213007,9.52364054775036,0.7148956899935068,231.05720200000002,13.321720470628183,3.6987608110409598
NutsSeeds,2015,31,Food,0.026192913785630774,36.16921990286647,7.5662517143379935,3.6379803629283494,95.28930600000001,2.0797945451930997,9.942115210801326
OilCrop,2015,31,Food,0.624699296703686,74.11621976737939,0.14002769668798912,6.559676595800178,4097.825355999999,0.021346737852540112,11.298761255216787
OilPalm,2015,31,Food,0,27.202579010060656,5.532577415701371e-4,2.4034171926932197,0,2.3019629852533756e-4,11.318292593046657
OtherGrain,2015,31,Food,0.4571956353993178,0.38607714696828394,3.262482815538386,2.1678530092141797,991.132934,1.5049372820350935,0.17809193950296112
OtherMeat_Fish,2015,31,Food,0.6226663805672954,6.2369769366929955,12.79071364910555,1.1299531241095477,703.583822,11.319685194184661,5.519677589818609
Pork,2015,31,Food,0.5227457274271147,42.09221675746232,10.770231822132734,3.8600442359069125,2017.821632,2.790183522236833,10.904594399699361
Poultry,2015,31,Food,2.4267709735572955,8.242365228667197,11.203410833160055,1.2728876427395053,3089.0067840000006,8.801570898314406,6.475328184448394
Rice,2015,31,Food,0.5409245496919226,0.8012158108978786,5.523480939446139,2.7280908896452623,1475.6913359999999,2.024668958212153,0.29369102544895853
RootTuber,2015,31,Food,2.1136332552245145,0.13372962728628168,1.4569290453525694,0.699569688518615,1478.633758,2.08260745035668,0.19115983651244667
SheepGoat,2015,31,Food,0.06992090134612962,16.02215378232666,11.231615679611826,1.9093902599896915,133.506288,5.882304898566134,8.391240972609321
Soybean,2015,31,Food,0.11712201371949467,96.15456618460806,0.020435734015940767,8.501981142373895,995.7691520000003,0.002403643771225158,11.309665897207589
SugarCrop,2015,31,Food,11.76978943327288,0.0010821010779886015,3.854780822160407e-4,0.5275948052601012,6209.679764000001,7.306328234714181e-4,0.002051007832526198
Vegetables,2015,31,Food,3.0312445013121554,0.22786180431921838,1.2058910888340257,0.29456097969447537,892.88635,4.093858901762211,0.7735641175404878
Wheat,2015,31,Food,3.912241623618418,1.2526619736964006,9.487191661576153,3.563073482947945,13939.604388,2.662642717580674,0.35156781910094037
Beef,2015,6,Food,0.9576907370413956,8.38832133383396,12.660206930459855,1.2907455947823046,1236.1350999999997,9.80844481022235,6.4988184873477906
Corn,2015,6,Food,0.1191392253223286,6.50474817906855,6.5329131405179774,3.2874673050823966,391.666308,1.9872176767866707,1.9786503029284168
Dairy,2015,6,Food,4.31799193770819,7.716691514807876,4.5266394438184285,1.037290561588513,4479.012282000001,4.363906904624973,7.439276708534288
FiberCrop,2015,6,Food,0.08631913688571995,73.5572693272655,0,6.502462608530271,561.2869600000001,0,11.312217194570135
Fruits,2015,6,Food,3.1904770565785734,0.39502232029054096,0.3787386048805363,0.3489978709309606,1113.4697,1.0852175225890106,1.1318760175722822
Legumes,2015,6,Food,0.0351338866940394,2.286261852977646,22.05889444387833,3.434529491451678,120.66837000000001,6.422683077487467,0.6656695942393286
MiscCrop,2015,6,Food,0.2480966424199969,10.405530815175212,7.10167650801526,1.6595356470121032,411.725222,4.279315434291161,6.270146009764695
NutsSeeds,2015,6,Food,0.25341556416334415,26.937957342900937,10.306528525147366,3.0429118690711445,771.1212280000002,3.3870611337466885,8.852690614113582
OilCrop,2015,6,Food,0.48034897763360745,66.4688121671714,0.5726413538723993,5.930116362551624,2848.5253319999997,0.09656494390035913,11.208685985812771
OilPalm,2015,6,Food,0.30631792284542536,26.889709630723978,0,2.377050331356,728.13312,0,11.312217194570133
OtherGrain,2015,6,Food,0.5787249517371716,0.4017173484932363,3.2747240528667496,2.2199363275137687,1284.732544,1.4751432337405357,0.18095895072051105
OtherMeat_Fish,2015,6,Food,1.1786371698450406,6.372784794012127,11.112778767537089,1.1159922168184577,1315.349908,9.957756514842112,5.7104204652789345
Pork,2015,6,Food,0.5455097101232873,19.709148302995516,11.212478612113099,2.15104877186293,1173.4179920000001,5.2125636381561256,9.16257620970922
Poultry,2015,6,Food,1.5352692027914092,8.516096669309361,12.365675018241431,1.2984373674503011,1993.450902,9.523505198039318,6.558727346265566
Rice,2015,6,Food,0.34421301634279816,0.4755912799800235,5.1122268366472445,2.646026102316094,910.7966260000001,1.9320394580281954,0.1797379396838654
RootTuber,2015,6,Food,1.6156110670237727,0.10651447072366728,1.3685076748578535,0.6543995380940549,1057.255136,2.091241810536183,0.16276672662986855
SheepGoat,2015,6,Food,0.3696246308745722,16.904019292913603,11.288705783540628,2.274031359899354,840.538002,4.964182105228423,7.433503156993295
Soybean,2015,6,Food,0.04696675030933661,45.0038181604914,3.80053008201794,4.299790099802893,201.94716800000003,0.8838873511970179,10.466515135832893
SugarCrop,2015,6,Food,6.244041404309252,0.005537968979914349,0.0021027801111465913,0.6357250359135193,3969.4934460000004,0.003307688060648665,0.008711264567324207
Vegetables,2015,6,Food,3.0343383225038436,0.27172077601618094,1.1974795263654772,0.27837782614266476,844.692506,4.301634016467194,0.976086277349288
Wheat,2015,6,Food,1.9180736222178951,2.2645593983737187,10.273240004785688,3.3807378292924324,6484.504053999999,3.03875678136681,0.6698417661234847
Beef,2015,7,Food,10.804011328900952,7.2675135626527085,9.809129051123854,1.0727444393728713,11589.943076000003,9.143957023779393,6.774692364661719
Corn,2015,7,Food,5.03638424171615,2.8985213476918648,7.886665398215269,3.5945788020000564,18103.680034,2.194044374219048,0.8063591055728424
Dairy,2015,7,Food,30.251445152511725,3.6142110160264487,3.298223550825028,0.6553804869171304,19826.206853999996,5.032532424545732,5.514675960261612
FiberCrop,2015,7,Food,0.3739518738919407,74.65490066795908,0,6.5994932190475835,2467.892856,0,11.312217194570135
Fruits,2015,7,Food,20.379217899922804,0.2949651045802371,0.5684207777763757,0.4334139120233665,8832.636553982156,1.3114963825751182,0.6805621517851388
Legumes,2015,7,Food,2.9734264,1.6106692986901285,22.00779601967714,3.3716782819981685,10025.437216,6.5272526555038315,0.4777055116111471
MiscCrop,2015,7,Food,1.1495971581059141,1.8204134061518285,8.475733647930483,0.6703368276150539,770.617312,12.643992242057957,2.7156696919495746
NutsSeeds,2015,7,Food,0.2882868920608882,27.484538030578022,12.083590666612535,3.2078968051196615,924.7946,3.7668264912161944,8.567774994106392
OilCrop,2015,7,Food,2.9636219628520264,20.893288976652496,6.846775986748603,2.3787777592306893,7049.798012000001,2.878274761137371,8.783203431080299
OilPalm,2015,7,Food,1.7149737407827945,31.741757150842865,0,2.8059713321345088,4812.167152,0,11.312217194570138
OtherGrain,2015,7,Food,2.4343787904909258,0.7241243573265591,4.61610801060136,2.9783893650083235,7250.527899999999,1.5498672083757121,0.243126155980125
OtherMeat_Fish,2015,7,Food,2.5204165603689708,4.739623379125913,11.962738024468031,0.961970734569789,2424.56697,12.435656922367796,4.926993315701605
Pork,2015,7,Food,2.856135172024624,41.26712938584984,8.908776832857521,4.100644130122784,11711.993928000002,2.1725310829620246,10.06357247211652
Poultry,2015,7,Food,11.428610972511859,8.078228937958128,11.374621271757343,1.2592577238489135,14391.566640000001,9.032798494172331,6.415071978488304
Rice,2015,7,Food,8.280201241517059,0.6501391023322901,5.46938552926658,2.788335531295605,23087.979327999998,1.9615234493408404,0.2331638696402516
RootTuber,2015,7,Food,11.822543650032575,0.15659414491187956,0.8871978134865498,0.7859122463865379,9291.481838,1.1288764331713903,0.19925143758971448
SheepGoat,2015,7,Food,0.13398901985120631,15.724261855635365,11.953303429676476,1.9016555855319663,254.800968,6.285735188126969,8.268722251951152
Soybean,2015,7,Food,2.664075141277562,95.81561572530931,0,8.470100430117343,22564.984,0,11.312217194570136
SugarCrop,2015,7,Food,54.272859314497524,0.014339744968165508,0.019919210280983334,0.5785294654562775,31398.448288,0.03443076190643696,0.024786542128594897
Vegetables,2015,7,Food,10.692580255478237,0.20901020144643406,1.0739183149834441,0.2652091295313983,2835.7699019999995,4.049326344387032,0.788095801286091
Wheat,2015,7,Food,7.951630835243631,1.2517252467287738,9.378895947583008,3.5286456956273313,28058.48792,2.6579307634102394,0.3547324822891404
Beef,2015,8,Food,1.1062264637579697,5.951738775161195,12.566499904845067,1.0745266126863584,1188.66977496586,11.694917330552034,5.538940315569865
Corn,2015,8,Food,0.527204071821477,10.509295905326764,6.830171924556458,3.8871954552998096,2049.3452719999996,1.7570950581464044,2.7035676559557538
Dairy,2015,8,Food,2.815742555068254,11.032374315009442,6.324223420655797,1.3617390812588175,3834.3066799999997,4.64422554048281,8.101680025817357
FiberCrop,2015,8,Food,9.48035911462574e-4,67.69785745878221,0,5.984490599356347,5.6735120000000006,0,11.312217194570136
Fruits,2015,8,Food,5.159000667430598,0.31765703360094427,0.3741378048622303,0.332018443186806,1712.88337,1.1268585000012374,0.9567451450949023
Legumes,2015,8,Food,0.32948959999999994,2.047160505256112,23.626026374138185,3.4592431324084285,1139.7846359999999,6.829825331672781,0.5917943396568421
MiscCrop,2015,8,Food,0.34897995500885987,2.8899969690492373,6.011601198289422,0.953141225522696,332.627182,6.3071463465371584,3.032076350977667
NutsSeeds,2015,8,Food,0.3263899121169255,32.07737801291219,13.157832877741745,3.6192883178840805,1181.2991960000002,3.635475187960189,8.862896568479343
OilCrop,2015,8,Food,0.7624548131116519,77.90026833201019,1.694937840495429,7.028126482841543,5358.628864,0.24116495977035238,11.084073191083823
OilPalm,2015,8,Food,0,27.202579010060656,5.532577415701371e-4,2.4034171926932197,0,2.3019629852533756e-4,11.318292593046657
OtherGrain,2015,8,Food,0.5409376255414612,0.7851514226367491,4.561900606754218,2.4387765570559035,1319.2260000000003,1.8705693203240212,0.3219447966092415
OtherMeat_Fish,2015,8,Food,0.8767375878030809,1.993844155080865,8.910903883951567,0.6908952877426427,605.733868,12.897618556736868,2.885884721540565
Pork,2015,8,Food,0.9571810770465172,29.794765884314035,9.448214557871646,3.0861471385486245,2954.0016419999997,3.061491929485585,9.654356887962942
Poultry,2015,8,Food,1.8464554294113433,8.49497311794321,12.451118620853102,1.3068972375733507,2413.1275,9.527236161255006,6.500107945531122
Rice,2015,8,Food,0.5166008718465982,0.6411338135914902,5.056382823831827,2.6878082629568514,1388.524092,1.8812289899984578,0.2385340585589913
RootTuber,2015,8,Food,2.9574515168927364,0.11543307297020823,1.5150827420774766,0.6829435933144514,2019.7725660000003,2.218459557874319,0.1690228506427452
SheepGoat,2015,8,Food,0.03533638822516989,20.8479896873845,13.367105765311143,2.4539441735653815,86.71352400000002,5.447192283062342,8.495706590217196
Soybean,2015,8,Food,0.06779704591907702,42.596156687112426,16.3604706484146,4.584049493409418,310.78501400000005,3.56899956510862,9.292254969836996
SugarCrop,2015,8,Food,7.400023547262563,0.009601596987004262,0.0034203876773152113,0.6169329901239051,4565.318654000001,0.005544180214172465,0.015563435803742432
Vegetables,2015,8,Food,3.841073852393373,0.27858396057794227,1.1849438087052753,0.28040217277491114,1077.045454,4.225872420954713,0.9935156986161144
Wheat,2015,8,Food,2.1429089922836546,1.5445691681028935,11.138215748221038,3.4812992744269162,7460.107520000001,3.199442182417536,0.4436760664183797
Beef,2015,9,Food,0.8228384280418531,13.690528277461189,12.878460813654929,1.7565769372740585,1445.379005801159,7.3315666056963895,7.793867713364617
Corn,2015,9,Food,4.099475807691275,2.5798814273177064,8.404181265436693,3.261668405241864,13371.130720000001,2.5766510329284973,0.7909698678049399
Dairy,2015,9,Food,5.461450531572851,4.292979541933511,4.048710635316456,0.7475412834736835,4082.6597400000005,5.416036177296939,5.7427992765628195
FiberCrop,2015,9,Food,0.0016151526539608663,69.77669297213569,0,6.166388034948747,9.959658,0,11.315650681836413
Fruits,2015,9,Food,9.915517759633428,0.9331830901990027,0.5991565374216056,0.5071721763764148,5028.874722052277,1.181367128028178,1.8399729592153529
Legumes,2015,9,Food,1.1286901362832822,1.6594702837860051,21.769856993952562,3.3769102532879596,3811.485294,6.446679171516667,0.4914167565366141
MiscCrop,2015,9,Food,0.2541809282459347,7.239199424851879,7.5393665237751,1.3832863874814472,351.6050179999999,5.450329441542501,5.233333813132006
NutsSeeds,2015,9,Food,0.15082006164933948,33.01451354742388,13.49644075886908,3.7805418883354753,570.1815606666667,3.5699751933740353,8.732746395242232
OilCrop,2015,9,Food,0.6867652830321018,25.61346118417866,2.267994267703831,2.5075928421959874,1722.127708,0.9044507663044964,10.214362057975908
OilPalm,2015,9,Food,1.2205074952045556,28.915250634774097,0,2.5560032070734278,3119.6210720000004,0,11.31268167221178
OtherGrain,2015,9,Food,0.519615664264949,1.6083533911574424,7.159481084570666,3.457570873159667,1796.607986,2.0706679189566533,0.4651685967286231
OtherMeat_Fish,2015,9,Food,0.8867636867671237,9.536256012682083,13.084630501004563,1.4437027163843033,1280.223143376656,9.063244359458231,6.60541530084896
Pork,2015,9,Food,0.6592397635450744,31.574584877838102,10.955005758702253,3.255575204473019,2146.204628,3.3649985242701663,9.69861941277105
Poultry,2015,9,Food,2.7492765550911002,8.56922208970956,10.782425997229254,1.2662320971506067,3481.222217999999,8.51536303770286,6.767497134998253
Rice,2015,9,Food,4.033737965112705,0.4725805828808413,5.141558086907692,2.6153834089481403,10549.77135,1.9658907635938292,0.1806926591581097
RootTuber,2015,9,Food,3.5410706258975297,0.17218440313685418,1.104219761626138,0.8484817811953306,3004.5339120000003,1.3014065665270114,0.2029323515871878
SheepGoat,2015,9,Food,0.04207288209354122,12.93832236554207,12.508064413180847,1.5651891366412762,65.852018,7.991407632704235,8.266299620061437
Soybean,2015,9,Food,0.48613401056457634,88.86563631308994,3.7302014887103425,8.0365865236681,3906.8580380000003,0.46415247042071095,11.057634488395879
SugarCrop,2015,9,Food,24.15638917299059,0.010978638292809565,0.010320225045883208,0.48215575749304207,11647.142119999999,0.021404338505762087,0.022769899813895714
Vegetables,2015,9,Food,4.789183449909182,0.2699630011598265,1.178839644988489,0.27277320813943196,1306.3609340000003,4.321684131037928,0.9896976429658408
Wheat,2015,9,Food,2.665339627936535,1.9990959855786294,9.851328709490414,3.5266102546477485,9399.614064,2.793427115034123,0.5668604810934252
Beef,2015,10,Food,2.257495329611145,14.567036475380585,12.046192047302275,1.8261623436935799,4122.552962,6.596451892079734,7.976857329079202
Corn,2015,10,Food,0.5918587808219928,6.275498862074751,7.445004264861277,3.5753447757606835,2116.099199999999,2.082317855143716,1.7552150227916377
Dairy,2015,10,Food,16.675874335028894,4.474753791740016,3.7049703568997785,0.7295456141957621,12165.810984,5.0784629292632655,6.133617562313638
FiberCrop,2015,10,Food,0.449524680009391,59.09299573817629,0,5.223821446134934,2348.2366640000005,0,11.312215845719372
Fruits,2015,10,Food,6.9367488636116,0.3012514647097002,0.5230133982310727,0.46858603386207215,3250.4636378969954,1.1161523400951836,0.642894672354604
Legumes,2015,10,Food,0.16101099755430234,1.7750160617008717,22.25693010479699,3.423013175321284,551.1427659999999,6.502145614063538,0.5185536750188725
